x,y,z,qx,qy,qz,qw
6.059918130682549,2.7981301127502745,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.059715097517609,2.8141312892276558,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.059511959083921,2.8301407620038814,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.059309230835354,2.8461179078225403,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.059106125071278,2.8621248058853315,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.058903323013589,2.878107768649157,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.058700218459498,2.894114571352192,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.058497122375306,2.9101207065369286,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.05829433604743,2.9261024296239158,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.058091273842836,2.942105894735461,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.057884429223233,2.9584074544468724,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.057685249862452,2.9741049100987347,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0574821840279,2.9901086612895504,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.05727178810054,3.0066901018872723,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.057075700252986,3.0221439133604213,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.056873159552188,3.0381062784167705,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.056670257065694,3.0540971560404135,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.056465348423062,3.070246140140889,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.056264032227698,3.0861120011233214,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.056061203550326,3.1020970618017976,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.055858197005069,3.118096140364529,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.055655006542,3.134109713610299,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.055451858428427,3.1501199492645795,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0552488264734725,3.1661210303822043,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0550460159458845,3.182104660664328,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.054842890822038,3.1981130844832286,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.054633796839191,3.214591917982596,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.054429251192242,3.230712294156021,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.054234030904368,3.2460977326835194,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.05403087311091,3.262108731215855,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.053828269490861,3.27807605497956,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.053624938669461,3.294100689957123,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.053421740946479,3.310114835361434,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.053218827570113,3.3261065712228883,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0530117010238635,3.342430349757642,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.052813115766016,3.3580809837688985,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.052610000322055,3.3740886447097447,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.052407159544827,3.3900746589857893,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0522038081536715,3.406100915079218,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.052001137984414,3.422073483629549,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.051797780543331,3.4381002165217622,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.05159527372213,3.4540599115049204,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.05139179165253,3.4700964664520875,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.051189140843042,3.486067509246309,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.050986313375655,3.502052474565028,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.050778217630934,3.518452636265007,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.050579818710871,3.5340885848737105,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.050377114662016,3.550063823497233,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.050174123846572,3.566061662383125,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.049970939433432,3.5820747588301107,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.049767941358074,3.5980731698745436,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.049565169550025,3.6140537486444484,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0493618532484525,3.6300772393049288,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.049158780153988,3.6460815626542855,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.048955771188759,3.66208083193653,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.048753185718494,3.6780467253038824,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.048550252982359,3.6940399869214464,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.048346749133018,3.7100782583442364,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.048143797037114,3.72607304571791,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.047941192207079,3.742040464841372,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.047737937614773,3.758059092154254,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.04753242639931,3.7742555654136334,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.047327008352738,3.790444695971736,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.04712904018755,3.8060466965070066,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.046925763815503,3.822067040295512,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.046722976277642,3.838048858742256,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.046519980622255,3.8540470790671755,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.046317222124048,3.8700266088797557,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.046114224048691,3.8860250199241886,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.045910838777939,3.902053946090809,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.045707702764222,3.918063228147521,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.04549771218204,3.934612723226703,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.045302041779521,3.9500336355837438,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.045099099363501,3.9660276600793627,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.04489609402823,3.9820266432823366,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.044685595252093,3.9986161894593892,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.044489979298926,4.014032810627373,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0442870804423885,4.030023402171745,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.044083825850083,4.046042029484627,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.043880755175589,4.062046162114471,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.043677970057699,4.078027789841701,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.043475134120413,4.094013422678719,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.04327153710218,4.110059036802785,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.043069047220778,4.126017396749347,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.042866095124873,4.14201218412302,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.042662812702899,4.158033004710309,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.042459986445498,4.174017874669272,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0422469539594985,4.1908071041771375,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.042053762817489,4.2060326243924235,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.041850839761239,4.2220251231319335,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0416481417623125,4.237999884956672,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.041445098917488,4.254001824312107,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0412417656761175,4.270026650009184,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.041038613932588,4.286037171742735,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0408359873228115,4.30200630734182,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.040632865828922,4.318014445081451,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.040429986332154,4.334003510869714,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.040221407803176,4.350441721112669,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.040023854663051,4.366011013251345,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.039820526261623,4.382035457509394,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.039617897231876,4.398004783827992,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.039415147203568,4.413983646122274,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.039208383653001,4.430278816729977,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.039009038524192,4.445989336668526,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.038805458445757,4.462033615755996,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.038602846355809,4.478001607037999,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.038399977748911,4.493989814588452,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.038196695326937,4.510010635175741,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.037994109856671,4.525976528543093,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.037791059751932,4.54197904005707,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.03758813427571,4.557971729516093,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.037384957122483,4.573984253804538,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.037182055845975,4.589975036068425,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0369786838850645,4.606002913277719,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0367758406878655,4.6219891182732775,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0365729333614295,4.637980377335948,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.036370127673784,4.653963626179045,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.036166940840673,4.669976913345543,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.035963793937086,4.6859870536400665,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.035761087468259,4.701962482983102,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.035558181351808,4.717953646686016,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.035355109467329,4.733957874675617,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0351464002599045,4.750406383772311,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.034949008047866,4.765962993063328,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.034746000292624,4.781962166985815,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.034542777159943,4.79797831494502,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.034339459648385,4.814001900965258,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.034136962507069,4.829960833070361,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.033933624425757,4.845986040206465,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.033730911907003,4.861961946348284,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.033528021520365,4.877951870374359,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.03332512750377,4.893942080479704,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0331214058570195,4.909997516658724,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.032918968004998,4.925951776135743,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.03270745042098,4.942621615228051,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0325129452346005,4.957950696139259,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.032310163746667,4.973932037787219,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.032107145101554,4.9899320699475185,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.031903186297624,5.006006196638878,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.03170052338828,5.021978193030668,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.031492963667183,5.038336110358369,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0312887253565775,5.054432265153558,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.03109166347061,5.069962841230959,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.030888940061986,5.085939605610591,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.030685566891091,5.101967578179642,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.030479200215803,5.118231470787103,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.030279697788865,5.1339543874940405,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0300769308207585,5.149934584824918,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.029874064633832,5.165922601655857,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.029670574094332,5.181959824121322,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.029467548189306,5.197960428440163,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.029264966348998,5.213926035728245,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.029062102582043,5.22991386183967,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.028858956888442,5.245923906774437,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.028650587686974,5.2623456197794605,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.028452889348577,5.277926355088957,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.028249715825306,5.293938593298131,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.028046764939387,5.309933285312048,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.027843446217844,5.325956966692042,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.027640894627176,5.341920189986203,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.027437797332999,5.357926420530696,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.027234885166619,5.373918061032394,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.027031539825392,5.389943840327039,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.026828573209661,5.405939772017795,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.026625878840691,5.421914247763262,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.026422769446658,5.437921431905323,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.026219892369861,5.453910306974073,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.026016891874533,5.46990890873802,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.025813943408585,5.4859034100324235,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.025610754155502,5.501916887918436,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.025407655651339,5.517923213822686,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.025204955232441,5.533898166366939,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0250020128164214,5.549892190862558,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.024798968761611,5.56589422557775,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.024594776430459,5.58198675670218,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.024392649544739,5.597916508721692,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.024190012045093,5.6138865025585885,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.023986908700988,5.629893209901867,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.023783792047041,5.645900966202469,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0235808798806625,5.661892606704167,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.023377826145967,5.677895404297415,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.023174725221833,5.693901920921179,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.022971592838073,5.709910916898621,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.022768810140154,5.725892353906337,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.022565882243962,5.741885234084873,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.022362429214016,5.757919500397876,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.022159380319263,5.773921916552097,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0219568601882205,5.78988266049258,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.021753660045266,5.805896996616405,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.021550496201881,5.821908471947524,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.021347648164738,5.837895058382109,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.021144894506474,5.853874206755663,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.02094146567624,5.869906565873529,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.020738490590609,5.885903165082582,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.02053583736115,5.901874398596317,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0203327775765265,5.917877672988348,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.020129685122292,5.933883522093814,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.019922372238258,5.950221986031121,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0197239479084965,5.965859937194717,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0195207683352985,5.981872652202676,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0193176044919126,5.997884127533795,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.019114558017131,6.013886352968501,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.018911442573169,6.029894013909347,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0187088232233075,6.045862577349891,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.018505791268353,6.061863658467516,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.018302805292852,6.077861115914381,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.018099395822388,6.093891949276138,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.017896768002626,6.10986118023498,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.017693760247384,6.125860354157468,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.017490920680141,6.141846273073756,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.017287540249332,6.157874817801348,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.017084805950837,6.173852440418791,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.016881968803566,6.189838168615565,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.016678875139346,6.205844113080788,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.016471481186277,6.222188966121802,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.016272632151567,6.237860388560048,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0160700152216755,6.253828761281078,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.015866667460478,6.2698547312952355,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.01566363671551,6.285855717053103,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.01546071365926,6.301848215792612,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.015257834162492,6.317837281580876,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.015054538430675,6.33385915112549,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.014846342257149,6.350267227685285,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.01464879879691,6.3658357569459065,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.014445676093035,6.381843990045294,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.014242692537505,6.397841256772645,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.014034087388843,6.414281564930251,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.0138367774558255,6.429831689757803,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.013633620872354,6.445842592930381,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.013430703866033,6.461834614871106,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.01322772636043,6.477831404799673,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.013024888003173,6.493817228356204,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.012821653980622,6.50983423455322,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.012618413908143,6.52585171754902,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.012415191985449,6.5418677701484675,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.012212700894061,6.557826225454787,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
6.012009572140258,6.5738349353529575,0.0,0.0,0.0,0.7115783929030352,0.702606711292693
